id,district_corrected
50707,TZ0604
13573,TZ0604
68822,TZ2003
36806,TZ0403
45332,TZ1803
10608,TZ1303
10282,TZ0902
49402,TZ1503
15487,TZ1808
45417,TZ1204
12056,TZ0702
12176,TZ1405
3218,TZ0503
70507,TZ0301
65503,TZ1906
42181,TZ1201
43263,TZ1704
66391,TZ1002
13599,TZ0105
36031,TZ2101
55168,TZ2503
52170,TZ0105
8398,TZ2004
3470,TZ0903
34339,TZ0306
69552, 
43020,TZ0103
70681,TZ2402
62834,TZ1403
43027,TZ0506
45193,TZ2404
5561,TZ2205
28216,TZ0502
69360,TZ0702
27457,TZ1607
50291,TZ1002
61712,TZ0407
9823,TZ1804
38118,TZ2002
64748,TZ1802
13840,TZ2002
57673,TZ0901
62464,TZ2205
72263,TZ0506
33154,TZ0301
41421,TZ0409
65533,TZ0202
69986,TZ2203
45973,TZ0302
6544,TZ1101
72457,TZ0601
67470,TZ2006
22570, 
10200,TZ0702
31355,TZ0201
72295,TZ0105
71157,TZ2203
30293, 
7715,TZ0506
5155,TZ1802
68668,TZ0502
21799,TZ1902
23435,TZ0502
36786,TZ2006
44864,TZ0601
31583,TZ1603
16318,TZ0103
62063,TZ1204
70302,TZ2202
22494,TZ2503
62824,TZ1302
52106,TZ1203
54770,TZ0505
7916,TZ1002
9980,TZ0403
9181, 
69561,TZ1705
39156,TZ1204
56005,TZ2105
69823,TZ1606
33227,TZ0501
72400,TZ2403
64875, 
38588,TZ1806
43861,TZ0702
12678,TZ0301
73682,TZ2202
71132,TZ0401
64773,TZ0502
6028,TZ0702
22294,TZ2004
57175,TZ1808
54188,TZ1402
22901, 
22047,TZ0206
45997,TZ0301
50167,TZ1102
36354,TZ2002
36885,TZ0206
47015,TZ0502
2426,TZ2103
29581,TZ0501
44141,TZ0401
63420,TZ2404
60004,TZ1807
16917,TZ0502
8768,TZ0204
10276,TZ2203
68350, 
41464,TZ0506
52783,TZ0605
48009,TZ0104
56682,TZ0601
16158,TZ1803
23964,TZ1305
58816,TZ0903
48983,TZ2002
49027,TZ1203
16740, 
27886,TZ1603
7271,TZ1204
58828,TZ0102
68205,TZ1207
33123,TZ2002
18553,TZ1607
21334,TZ0605
33493,TZ2204
65125,TZ0601
71857,TZ0601
68753,TZ1003
72833,TZ0801
52970,TZ1608
3610,TZ1001
36338,TZ0601
70010,TZ0904
16750,TZ1605
23784,TZ2205
23711,TZ2606
43097,TZ0306
64954,TZ1902
44052,TZ1801
21622,TZ0801
59463,TZ2609
20483,TZ1303
41390,TZ1903
28873,TZ1702
47997,TZ1402
609,TZ0202
10666,TZ2609
23836,TZ2204
31959,TZ0105
63800,TZ1403
36324,TZ0602
49604,TZ1204
44416,TZ0107
65931,TZ0401
55974,TZ1002
44781,TZ1702
51629,TZ1204
21640, 
22507,TZ1006
21026,TZ2004
41987,TZ0401
58362,TZ2601
40036,TZ0206
71435,TZ0902
26834,TZ0501
54417,TZ0305
32978, 
46483,TZ0102
51569,TZ1101
61798, 
26584,TZ1602
50912,TZ0104
43297,TZ0303
2207,TZ0501
6878,TZ2404
28758,TZ1603
1578,TZ1607
32869,TZ1503
70218,TZ2201
69178,TZ1203
41200,TZ0307
61579,TZ0703
34718,TZ1303
52500,TZ1803
59557,TZ0304
68977,TZ2002
47309,TZ1203
5469,TZ0205
25464,TZ1801
2619,TZ2606
15725,TZ0507
10950,TZ0802
57427,TZ0404
27834,TZ1302
32567,TZ0301
21769,TZ0504
59786,TZ0105
48618,TZ2101
16812,TZ1501
61362,TZ0107
1409,TZ1904
62549,TZ0301
33814,TZ1203
57656,TZ1907
36164,TZ1902
49002,TZ0507
30025,TZ0702
46458,TZ0503
42111,TZ2601
20071,TZ1904
9512,TZ0403
63600,TZ1004
34316,TZ0303
10907,TZ0903
11384,TZ1306
4173,TZ1702
29336,TZ2605
56920,TZ0903
20547,TZ0202
8895,TZ2503
23444,TZ1005
55816,TZ2202
37585,TZ1907
12329,TZ1002
33824,TZ1101
27920,TZ1702
36623,TZ2505
54075,TZ1306
42561,TZ1704
53354,TZ0801
52576,TZ2402
17577,TZ1003
38213, 
11391,TZ0201
73291,TZ0406
42176,TZ1305
14211,TZ2202
15144,TZ2205
44685,TZ1005
27683,TZ1004
71791,TZ0703
35204,TZ0202
42931,TZ1005
57194,TZ0902
41130,TZ1808
25619,TZ0502
9229,TZ1204
45001,TZ2205
35691,TZ0504
57246,TZ1702
17427,TZ2203
66307,TZ0206
20593,TZ2004
54437, 
67457,TZ1704
54643,TZ0506
12200,TZ1905
27326,TZ0503
64641,TZ2606
4997,TZ1303
3657,TZ0904
74066,TZ1403
8713,TZ0702
53599,TZ1703
29553,TZ1803
53338,TZ0302
24743,TZ2105
41649,TZ1607
33829,TZ0906
5536,TZ0801
38981, 
37032,TZ2007
45790,TZ2404
66189,TZ1503
17579,TZ1602
13206,TZ0203
15359,TZ2606
70119,TZ1005
70444,TZ1807
47097,TZ2205
47530,TZ0801
27417,TZ1902
32292,TZ0602
50212,TZ2302
32990,TZ2606
8573,TZ1002
41484,TZ0307
17224,TZ0804
70846,TZ0702
31027,TZ1002
35394,TZ2202
14324,TZ0206
68859,TZ2101
72597,TZ1303
58442,TZ0601
25417,TZ0304
6954,TZ2403
47749,TZ1503
50077,TZ2001
45720,TZ0806
34846,TZ0206
39949,TZ1807
13844,TZ2606
52758,TZ2303
8616,TZ0103
24875,TZ1601
69821,TZ0305
35780,TZ1603
26994,TZ1005
4861,TZ0803
51860,TZ2006
26854,TZ1104
73046,TZ0303
23196,TZ1404
57289,TZ0106
321,TZ1406
20151,TZ0903
12969,TZ0501
19652,TZ0503
32044,TZ1503
72880,TZ0206
64220, 
58602,TZ0506
57784,TZ0103
15390,TZ0202
61396,TZ1501
47680,TZ1603
33765,TZ0202
42372,TZ1907
1573,TZ0305
1323, 
2404,TZ0501
35818,TZ1902
73647,TZ1302
46400,TZ2002
46702,TZ0801
47277,TZ0604
53582,TZ2606
34145,TZ1902
23179,TZ1006
46778,TZ0801
22284,TZ0605
43203, 
7989,TZ1904
14614,TZ0903
21931,TZ0202
31770,TZ1204
50967,TZ0604
51387,TZ1502
4966,TZ1006
30544,TZ2201
7642,TZ1702
23953,TZ1904
68866,TZ0304
72743,TZ2202
58548,TZ1807
59670,TZ1203
63481,TZ1901
2287,TZ1104
45984,TZ1704
40671,TZ1001
47213,TZ0405
62259,TZ0204
33249,TZ1808
3956,TZ2201
55274,TZ1701
10110,TZ1207
12162,TZ0604
48260,TZ2004
73731,TZ1906
46221,TZ1401
39784,TZ1606
16323, 
58607,TZ2002
55288,TZ0506
72776,TZ1607
35768,TZ0102
72102,TZ0408
11333,TZ0204
51490,TZ1207
59790,TZ1601
50958,TZ1608
46707,TZ1306
2582,TZ1101
16043,TZ0103
11067,TZ0105
40224,TZ1808
66215,TZ0502
34439,TZ0401
72732,TZ1907
10192,TZ1904
24603,TZ0501
67937,TZ0905
21173,TZ0105
42614,TZ1808
6923,TZ0304
73326,TZ0304
3134,TZ1204
33960,TZ2203
29179,TZ1704
35539,TZ0304
61955,TZ2503
59235,TZ1002
40206,TZ1805
25285,TZ0702
18097,TZ1603
48691,TZ0604
61500,TZ0301
54623,TZ1003
60879,TZ1306
56663,TZ1305
22397,TZ0903
53054,TZ1101
18442,TZ2001
11297,TZ0502
37209,TZ1102
3062,TZ1002
18988,TZ0307
18425,TZ0602
6746,TZ2302
9747,TZ1403
27770,TZ0504
10266,TZ0405
9668,TZ0901
27133,TZ1802
64301,TZ2303
45961,TZ1805
18830,TZ0702
44992,TZ1805
6266,TZ2204
22513,TZ0207
58735,TZ1802
55485,TZ2206
24057,TZ1005
59919,TZ1203
48754, 
4941,TZ1904
34418,TZ1101
35908,TZ1005
14162,TZ1203
46239,TZ1301
41664,TZ1801
16186,TZ2205
8726,TZ1904
29782,TZ0203
52528,TZ1901
30400,TZ0803
20119,TZ1805
65356,TZ0501
39828,TZ1701
55989,TZ0903
20897,TZ1204
49179,TZ0101
15959,TZ2404
48669,TZ0503
30370,TZ0604
58198,TZ1601
69294,TZ0202
50702,TZ1703
5424,TZ1504
54556,TZ0206
20736,TZ0502
43151,TZ0601
7289,TZ2503
28202,TZ0102
49594,TZ1302
64506,TZ2007
37965,TZ1603
17446,TZ0901
14228,TZ1207
61521,TZ1302
14160,TZ1303
13179,TZ1902
43661,TZ1006
34256,TZ1304
28776,TZ2503
60490,TZ0601
10725,TZ0207
17029,TZ0103
26003,TZ2203
22090,TZ1804
9197,TZ0506
2592,TZ0103
65795,TZ1402
35750,TZ1207
69189,TZ0403
71037,TZ1204
36628,TZ0604
32017,TZ1401
41397,TZ0305
19850,TZ1403
14305,TZ0504
10620,TZ0603
12435,TZ0702
34784,TZ1403
21933,TZ0202
45649,TZ1601
46830,TZ0401
3959,TZ2202
63914,TZ1606
19104,TZ0902
49152, 
49471, 
39481,TZ0702
59281,TZ1401
55431,TZ0504
42008,TZ1807
20611,TZ1602
74227,TZ1704
13106,TZ0304
33143,TZ1302
70784,TZ0504
1151,TZ1207
28819,TZ1207
26933,TZ0801
45899,TZ0702
27924,TZ2203
57638,TZ0802
19145, 
20440,TZ0804
21762,TZ0101
18638,TZ2202
36515,TZ1807
49881,TZ0206
7488,TZ1606
59087,TZ2605
65074,TZ1204
18675,TZ1207
5318,TZ0602
3097,TZ1302
4973, 
52795,TZ0501
46289,TZ0904
60600,TZ1207
54899,TZ0104
55488,TZ0306
38162,TZ1102
56654,TZ0601
21193,TZ1401
55453,TZ0504
72247,TZ1904
60219, 
26895,TZ0201
49939,TZ0104
26082,TZ1401
44787,TZ0401
65857,TZ1701
38244,TZ0501
523,TZ2202
60950,TZ1601
221,TZ0703
61100,TZ1006
34264,TZ0601
14271,TZ2403
37217,TZ1902
34680,TZ1606
44163,TZ0202
31490,TZ1602
69049,TZ0702
6420,TZ1006
41732,TZ0904
42553,TZ0803
69567,TZ1803
642,TZ0803
3572,TZ1002
33331,TZ0601
1890,TZ0504
29270,TZ1003
28821,TZ2606
6916,TZ0804
18163,TZ1401
767,TZ2001
35647,TZ0303
49378,TZ2004
31087,TZ0301
22521,TZ0802
69854,TZ0504
25826,TZ0206
67168,TZ2206
23963,TZ1202
29758,TZ0304
58586,TZ1606
33945,TZ1207
46782,TZ1204
73795,TZ1101
27860,TZ2402
58617,TZ2103
31994,TZ0305
64087,TZ2002
25251,TZ0305
58229,TZ0904
12982,TZ1101
25427,TZ0504
66775,TZ1203
926,TZ2001
63187,TZ1006
11130,TZ1005
22112,TZ1607
55923,TZ2104
2028,TZ2302
40373,TZ0201
31323,TZ2002
71682,TZ0805
3684,TZ1807
17766,TZ1601
69096,TZ1403
2144,TZ1301
23205,TZ0601
39833,TZ0403
62884,TZ0502
41953,TZ1401
14204,TZ2404
33572,TZ0302
7566,TZ1902
51526,TZ1204
32784,TZ1304
68708,TZ2605
19982,TZ1401
64010,TZ2503
34856,TZ1101
63369,TZ0104
41060,TZ0304
36896,TZ2002
19898,TZ2006
24772,TZ2303
23121,TZ1804
24997,TZ0503
40216,TZ0307
34032,TZ2201
21989,TZ0601
20720,TZ2003
73393,TZ2402
52826,TZ0303
28684,TZ0601
14867,TZ0202
36085,TZ2103
38043,TZ2102
24965,TZ1204
74204,TZ2203
33489,TZ1302
69779,TZ1904
70042,TZ0306
39694,TZ0207
52209,TZ1204
33299,TZ0202
10156,TZ0305
7877,TZ1606
37847,TZ2206
5140,TZ0802
69555,TZ1404
70710,TZ0102
18818,TZ2102
43647,TZ1905
58970,TZ1803
26092,TZ2205
22258,TZ0806
73743,TZ2206
69372,TZ2201
18399,TZ2202
9449, 
26416,TZ0401
24495,TZ2404
10384,TZ0306
11984,TZ0805
29452,TZ2202
71103,TZ0107
20473,TZ2204
40473,TZ0606
68222,TZ0306
72040,TZ2605
64911,TZ1803
3051,TZ1101
8111,TZ1406
39588,TZ1001
2283,TZ0601
71283,TZ0702
24108,TZ1902
14694,TZ0702
28552,TZ1704
65132,TZ0404
23975, 
67292,TZ0501
64685,TZ1702
36062,TZ0901
3582,TZ1902
3012,TZ1304
36650,TZ2302
4992,TZ0202
43681,TZ0903
16597,TZ0904
3272,TZ0206
7018,TZ1006
21534,TZ0906
5818,TZ2004
28777,TZ0604
11005,TZ0202
22056,TZ2007
13377,TZ1101
72958,TZ1603
59513,TZ0601
29365,TZ1607
65742,TZ1303
38695,TZ0302
54181,TZ0502
23874,TZ1703
44605,TZ2403
59862,TZ1207
9127,TZ0604
66296,TZ0605
33263,TZ1601
4238,TZ2202
23024,TZ0401
40571,TZ0206
17595,TZ1202
72267,TZ0201
11920,TZ1002
56006,TZ2105
16266,TZ1305
28516,TZ1801
20542,TZ1702
54282,TZ1102
46428,TZ0206
54876,TZ2204
36794,TZ2404
51069,TZ0103
45273,TZ1905
19475,TZ0601
46174,TZ1602
47148,TZ0304
71097,TZ1605
41569,TZ0604
1991,TZ2202
39684,TZ0506
11223,TZ0903
65046,TZ0403
46288,TZ1202
7126,TZ1601
39726,TZ0507
41940,TZ0702
58246,TZ1302
7646,TZ1407
69390,TZ2105
35906,TZ0401
18583,TZ1101
72035,TZ2201
32159,TZ0204
50310,TZ0305
41714,TZ0304
67387,TZ1806
73872,TZ1306
25529,TZ2004
2101,TZ1801
23500,TZ0307
3586,TZ0104
14277,TZ1105
6816,TZ0403
27470,TZ0303
23134,TZ2601
68587,TZ2103
38853,TZ1802
10145,TZ0804
28713,TZ0304
66526,TZ2001
21036, 
7739,TZ1807
1587,TZ0301
65432,TZ1001
54388,TZ1806
23938,TZ1401
53061,TZ0601
25209,TZ2606
24368,TZ0803
5905,TZ0503
21569,TZ0504
51474,TZ2202
6532,TZ1005
68982,TZ1608
52054,TZ0504
74011,TZ1001
29403,TZ0202
44029,TZ1807
55695,TZ0302
9254,TZ0904
49579,TZ0304
44587,TZ1601
62187,TZ0501
46122,TZ1805
68156,TZ1104
34584, 
40130,TZ0204
53424,TZ2205
66333,TZ1902
95,TZ1404
42940,TZ1901
46530,TZ0205
36951,TZ1204
46509,TZ0903
53805,TZ1303
66922,TZ1303
23662,TZ0207
72312,TZ2202
10544,TZ0304
25641,TZ1005
42708,TZ2203
24655,TZ2203
9173,TZ0406
43341,TZ2202
8867,TZ0605
67845,TZ2505
14478,TZ0408
67363,TZ0305
42644,TZ2206
6511,TZ0304
41195,TZ2606
53709,TZ1602
38783,TZ1704
57882,TZ0503
14968,TZ2202
8594, 
32448,TZ0601
57872,TZ0304
20805,TZ1704
21248,TZ0403
6066,TZ0906
49279,TZ1902
69244,TZ2101
29398,TZ2101
26289,TZ1207
60886,TZ2101
63918,TZ1802
15568,TZ0501
35338,TZ0602
28,TZ1204
62151,TZ0604
45220,TZ1802
25983,TZ0802
35234,TZ1302
66668,TZ0605
11059,TZ0501
42321,TZ0506
39264,TZ0601
13454,TZ1204
36952,TZ0601
32722,TZ1405
31641,TZ1901
8406,TZ0204
63704,TZ0601
45246,TZ0304
23750,TZ0503
39718,TZ2206
36954,TZ0902
36645,TZ2101
6584,TZ2007
18126,TZ2002
37488,TZ1204
31854,TZ2202
49657,TZ1902
35784,TZ2201
15343,TZ0506
31619,TZ0906
47776,TZ1203
56913,TZ1604
21073,TZ1406
51222,TZ0506
52788,TZ1703
12609,TZ0205
60576,TZ2104
43673,TZ0406
853,TZ0305
58945,TZ0902
2964,TZ1204
39062,TZ1802
69399,TZ0605
6036,TZ0903
70581,TZ1807
11402,TZ0501
69889,TZ2202
20976,TZ1703
17207,TZ0206
14489, 
61260,TZ1303
15574,TZ1901
32221,TZ2605
69278,TZ2203
5423,TZ1201
65409,TZ0307
45399,TZ0501
67638,TZ2203
66934,TZ1804
30206,TZ1602
26432, 
25459,TZ1804
39025,TZ0302
64814,TZ0206
686,TZ1306
73016,TZ0304
8177,TZ1005
11168,TZ1101
53487,TZ0301
52530,TZ2402
72353,TZ1804
13978,TZ1305
35714,TZ0304
69997,TZ0601
33436,TZ0202
66130,TZ1602
67409,TZ1002
20733,TZ0302
16804, 
19888,TZ1407
47138,TZ0901
63789,TZ0602
53954,TZ0604
56457,TZ2202
55035,TZ0601
65154,TZ1801
53812,TZ0303
24330,TZ1602
54671,TZ2504
42170,TZ0401
15079,TZ1104
36748,TZ0506
62595,TZ1802
33944,TZ2303
50799,TZ2302
72522, 
27672,TZ2204
43838,TZ1503
30422,TZ1904
45154,TZ0402
63965,TZ2004
30700,TZ1002
36499,TZ1904
6841,TZ0202
9226,TZ0303
29346,TZ2105
20215,TZ0903
60031,TZ2302
18806, 
44352,TZ1104
62587,TZ1003
19451,TZ0301
51236,TZ1002
18173,TZ0905
68224,TZ1906
31643,TZ0305
36045,TZ1401
71217,TZ2202
5113,TZ2503
36332,TZ0502
32852,TZ1804
38002,TZ0304
17169,TZ0506
11539,TZ2002
14532,TZ0903
62254,TZ2201
27974,TZ1601
9617,TZ1405
37543,TZ1907
23844,TZ0305
23259,TZ0801
54086,TZ2503
7570,TZ0604
30308,TZ1005
25876,TZ0403
12938,TZ1005
24174,TZ0701
11165,TZ1203
61155,TZ1407
6742,TZ2202
29776,TZ0803
16778,TZ1803
53307,TZ1503
64320,TZ1401
47201,TZ1204
35317,TZ1204
51647,TZ1605
60814,TZ0107
20233,TZ1905
23169,TZ0606
4869,TZ1902
10093,TZ1204
61125,TZ0206
346,TZ2404
37940,TZ1404
6480,TZ1203
20354,TZ2403
2440,TZ0506
35365,TZ1703
55038,TZ0206
40757,TZ0402
40585,TZ1904
66149,TZ0801
62426,TZ0604
52558,TZ0307
2818,TZ2606
715,TZ1601
46444,TZ0303
68795,TZ0305
30226,TZ0503
61655,TZ1601
2388,TZ1101
43268,TZ1603
56031,TZ0206
61360,TZ2606
10802, 
41803,TZ0206
27355,TZ1102
51148,TZ0401
5471,TZ0402
69241,TZ1603
63007,TZ1902
11843,TZ1504
42750,TZ0303
24322,TZ1207
50111,TZ0105
50029,TZ0503
40850,TZ2002
12831,TZ0402
1014,TZ0805
3881,TZ1002
57225,TZ2205
21579,TZ1503
20610,TZ0503
22444,TZ1701
6341,TZ2202
56828,TZ1104
39608,TZ1101
24451,TZ2203
26989,TZ1808
9542, 
3357,TZ0503
64508,TZ1907
53115,TZ0802
66350,TZ0601
39254,TZ1503
27319,TZ1303
65939,TZ0406
2463,TZ0106
26679,TZ2102
32177,TZ1003
52964,TZ0504
17431,TZ0106
2395,TZ0304
52012,TZ0702
21599,TZ0202
40324,TZ0501
10667,TZ1101
3812,TZ0106
24404,TZ0804
2606,TZ0301
45108,TZ1705
8656,TZ1203
52254,TZ0904
64258,TZ0206
27859,TZ0805
22245,TZ2202
60455,TZ0803
16372,TZ1304
1035,TZ0903
65760,TZ2202
35529,TZ0401
20161,TZ0404
43996, 
5998,TZ1006
37909,TZ1501
35619,TZ0304
43119,TZ1704
22969,TZ0107
7763,TZ0301
32139, 
16421,TZ2202
8712,TZ2201
73356,TZ0702
60608,TZ0605
13313,TZ1904
66360,TZ1905
29745,TZ1607
73873,TZ1001
49599, 
68639,TZ1701
10682,TZ1005
18394,TZ0803
45476,TZ2001
1373,TZ2101
15680,TZ2601
64513,TZ1102
74091,TZ1501
1087,TZ0302
3307,TZ1005
28250,TZ1005
11854,TZ1402
13146, 
68451,TZ0904
12442, 
55059,TZ1601
42360,TZ2402
36406,TZ0302
38637,TZ1902
42222,TZ2202
40721,TZ0302
54509,TZ0202
10857,TZ1406
48670,TZ0502
64749,TZ2302
58821,TZ2505
44363,TZ1802
17515,TZ0204
50832,TZ1605
33757,TZ1201
7461,TZ2202
12254,TZ2104
54257,TZ1104
8376,TZ2204
60047,TZ1904
56968,TZ1907
71938,TZ0904
24039,TZ2609
23192,TZ2104
13197,TZ2206
66258,TZ1002
15679,TZ0202
52585,TZ0301
17611,TZ1607
27970,TZ1304
64425,TZ0504
16896,TZ0601
18788,TZ1904
29068,TZ1301
55954, 
38480,TZ1405
69553, 
1022,TZ0804
15904,TZ2202
58099,TZ1601
70934,TZ1301
10466,TZ0503
26193,TZ0302
7833,TZ2006
39464,TZ1901
19225,TZ1102
58444,TZ0603
24433,TZ0401
60678,TZ0503
65534,TZ1503
71529,TZ0202
24761,TZ0304
54230,TZ0303
12274,TZ2204
30568,TZ1602
74172,TZ2203
26691,TZ0302
10629,TZ1704
68723,TZ1802
72618,TZ1101
34936,TZ1805
63235,TZ0501
50266,TZ1005
19993,TZ0201
59957,TZ2007
45238, 
17691,TZ0703
33923,TZ0206
12853,TZ1905
70613,TZ2606
52869,TZ0202
41494,TZ1801
16687,TZ0607
62771,TZ1503
73525,TZ2404
47103,TZ0502
51066,TZ2102
62682,TZ1904
28387,TZ2205
36469,TZ1202
24768, 
10005,TZ0602
36096,TZ0902
28035,TZ0206
15889,TZ2404
36583,TZ2104
27038,TZ2002
142,TZ2204
8891,TZ1802
9345,TZ2205
63509,TZ1703
23948,TZ1808
6528,TZ1602
66080,TZ1102
65808,TZ0804
10526,TZ1204
65888,TZ2203
73406,TZ0501
13834,TZ0303
46826,TZ2402
13394,TZ1202
28411,TZ2303
13439,TZ2403
22144,TZ0304
47425,TZ1306
20080,TZ2202
28598,TZ0408
29010,TZ0601
48928,TZ0901
4070,TZ1102
64166,TZ1801
23188,TZ0501
38231,TZ2102
9110,TZ1005
28230,TZ0904
73550,TZ2101
71651,TZ1005
3365,TZ0302
42819,TZ0206
24243,TZ0904
60752,TZ2606
51164,TZ1503
26925,TZ0102
16175,TZ0303
41038,TZ0503
21351,TZ0607
49410,TZ0501
61331,TZ0402
7962,TZ1203
1254,TZ1607
22271,TZ1401
50015,TZ0802
17584,TZ2004
19477,TZ1904
66872,TZ0202
65698,TZ2206
71915,TZ1703
24961,TZ0105
55347,TZ0202
25305,TZ0703
1480,TZ0205
40898,TZ1805
44246,TZ0408
47320,TZ0402
63726,TZ1402
31806,TZ0303
1,TZ2201
72047,TZ0206
70404,TZ0206
51430,TZ1602
38439,TZ1802
14634,TZ0401
21965,TZ2202
73494,TZ1403
27516,TZ1805
60865,TZ1603
32947,TZ0604
2905,TZ1905
27146,TZ1901
54002,TZ1704
26714,TZ1401
5008,TZ1905
71992,TZ0401
15924,TZ0502
2265,TZ1607
60080,TZ0501
8124,TZ1603
9179,TZ0307
1935,TZ0407
19907,TZ0402
49181,TZ0307
33201,TZ1401
38106,TZ1607
63327,TZ0801
35287,TZ0406
27692,TZ1704
16156,TZ1202
14568,TZ0605
20241,TZ1503
35571,TZ1702
69984,TZ0202
47299,TZ2606
68777,TZ1904
31679,TZ0702
11251,TZ1805
63482,TZ0206
38508,TZ0202
15503,TZ1501
54261,TZ2205
10000,TZ0303
20992,TZ1905
32673,TZ1603
63130,TZ1808
11884,TZ1204
25235,TZ2006
34908,TZ1605
46665,TZ2201
31143, 
5302,TZ1002
61819,TZ0502
39998,TZ0605
26290,TZ0307
22789,TZ0605
13337,TZ0304
30485,TZ2202
12386,TZ0507
55493,TZ0503
44470,TZ0204
19893,TZ2404
71898,TZ2103
32731,TZ0506
61161,TZ2104
43799,TZ2605
65712,TZ2402
69905,TZ1902
37504,TZ0903
63794,TZ0206
60494,TZ0504
49825,TZ0303
6431,TZ0102
71116,TZ1203
22205,TZ1602
63032, 
16807,TZ1702
74122,TZ0501
49735,TZ1104
38755,TZ0901
69381,TZ1607
14426,TZ0206
70573,TZ1603
55774,TZ0903
7685,TZ0503
62354,TZ1202
3689,TZ1102
49019,TZ2201
27905,TZ0504
2708,TZ2203
39725,TZ1006
46026,TZ1401
21855,TZ2204
66385,TZ2205
43021,TZ1503
6362,TZ0601
68370,TZ2203
2475,TZ1805
73380,TZ1702
70874,TZ1702
73535,TZ1405
51507,TZ2404
3871,TZ1202
37921,TZ1005
12085,TZ0601
52724,TZ2404
71206,TZ0207
61969,TZ0906
3048,TZ0304
71528,TZ1306
36086,TZ1401
64993,TZ0307
48845,TZ2605
55653,TZ2202
64714,TZ1302
9049,TZ2002
62478,TZ0802
37093,TZ2204
50211,TZ0506
54561,TZ1207
42412,TZ1203
28119,TZ1202
51932,TZ1501
66863,TZ0302
8251,TZ1907
22314,TZ2202
19442,TZ0504
7194,TZ0304
37339,TZ0206
15192,TZ2403
9712,TZ2303
19689,TZ1703
12752,TZ0301
45551,TZ0302
40176,TZ2201
36370,TZ0101
20327,TZ1104
71374,TZ0805
2987,TZ1406
71250,TZ1807
24657,TZ0304
9462,TZ1904
42502,TZ1306
56115,TZ0901
58923,TZ0702
66137,TZ0703
29993,TZ1705
59637,TZ1104
40220,TZ1204
5654,TZ1808
48343,TZ0605
51557,TZ1603
68664,TZ0803
65333, 
44218,TZ0801
58132,TZ1606
39509,TZ0601
33866,TZ0901
59897,TZ0202
65473,TZ2609
30941,TZ0902
35903,TZ1907
59340, 
60175,TZ1904
11299,TZ0401
27317,TZ1203
66883,TZ1404
5844,TZ0604
35577,TZ1203
20337,TZ0301
13429,TZ2203
70736,TZ1404
19239,TZ0501
68695,TZ1904
28246,TZ0504
719,TZ0105
21001,TZ2205
9405,TZ0601
17225,TZ0303
63251,TZ1102
61123,TZ2404
58319,TZ1101
19023,TZ0204
44220,TZ0603
20284,TZ1102
29166,TZ0207
64064,TZ2101
67600,TZ1005
58847,TZ0305
2895,TZ1803
35037,TZ0601
45727,TZ1902
44618,TZ2201
281,TZ0202
6823,TZ1401
39518,TZ1102
41684,TZ1603
33344,TZ1401
63702,TZ2004
68049,TZ2102
36162,TZ0304
69556,TZ0501
73287,TZ2201
70506,TZ1104
34043,TZ0304
17193,TZ1607
37058,TZ1104
38938,TZ2004
38543,TZ0501
31694,TZ1901
45597,TZ1001
29028,TZ1401
47068,TZ1101
51780,TZ1907
67565,TZ2203
60359,TZ1702
58087,TZ2103
27171,TZ0408
24257,TZ1401
20550,TZ0605
4341,TZ0502
35869,TZ1005
23614,TZ1804
51170,TZ0904
12684, 
35060,TZ0903
66702,TZ1801
9467,TZ0305
23167,TZ1002
24326,TZ0410
41474,TZ0407
34295,TZ0304
35378,TZ1808
2216, 
70023,TZ2303
60997,TZ1606
29043,TZ2404
24591,TZ2205
9338,TZ1305
38734,TZ1902
14395,TZ1801
5460,TZ0406
51213,TZ0401
68117,TZ0302
29951,TZ1305
5865,TZ2002
70104,TZ1203
54224, 
24596,TZ0904
23802,TZ2204
63621,TZ1005
66789,TZ1804
30790,TZ0503
19730,TZ2007
5117,TZ0406
3266,TZ0206
22605,TZ0605
2160,TZ0601
40299,TZ2001
24563,TZ0501
69704,TZ0206
33295,TZ1603
68227,TZ1401
8291,TZ0304
72719,TZ1601
64147,TZ1704
40208,TZ0202
19906,TZ1501
18386,TZ0201
60253,TZ0202
8992,TZ1602
27667,TZ0802
23893,TZ2203
6686,TZ0503
48716,TZ1204
39922,TZ0405
52425,TZ1207
26998,TZ1503
34739,TZ0402
63658,TZ2609
33768,TZ1405
11956,TZ2201
3786,TZ0107
26587,TZ0304
24436, 
34509,TZ0202
55221,TZ0206
31817,TZ1305
13425,TZ1502
42520, 
38976,TZ1101
15491,TZ1102
50608,TZ2505
50758,TZ0901
44868,TZ0503
53114,TZ2101
66109,TZ2101
70499,TZ1306
26410,TZ0503
16764,TZ1305
30573,TZ0307
41424,TZ1803
25021,TZ0303
38055,TZ0303
20377,TZ0205
46637,TZ0904
30050,TZ1002
73172,TZ1608
18933,TZ1805
61088,TZ1904
54223,TZ2101
36507,TZ0902
3335,TZ0304
55795,TZ1005
12472,TZ0107
73707,TZ1704
70554,TZ1204
71831,TZ1503
16895,TZ1805
56476,TZ0206
8338,TZ0703
14692,TZ1705
51642,TZ1606
48042,TZ1602
30402,TZ1403
42796,TZ2002
21535,TZ1005
5450,TZ1402
43401,TZ2202
41799,TZ0503
4271,TZ2104
32727,TZ2606
11425,TZ1101
69044,TZ1807
28498,TZ0202
41533,TZ2103
